ID,Gender,Age,Graduated,Profession,Spending_Score,Var_1,Segmentation
460497,Male,35,Yes,Entertainment,Low,Cat_3,D
465124,Female,29,Yes,Healthcare,Average,Cat_6,A
464602,Female,31,Yes,Healthcare,Low,Cat_1,D
465581,Male,38,Yes,Artist,Low,Cat_3,A
462750,Male,22,No,Healthcare,Low,Cat_6,D
461258,Female,57,Yes,Artist,Average,Cat_4,C
464958,Female,42,No,Engineer,Average,Cat_4,B
462537,Male,78,Yes,Entertainment,Low,Cat_6,C
462268,Female,77,Yes,Lawyer,High,Cat_6,B
460920,Male,79,Yes,Lawyer,High,Cat_6,C
463816,Male,53,Yes,Healthcare,High,Cat_7,B
461712,Female,42,Yes,Artist,Low,Cat_6,A
461846,Female,72,Yes,Artist,Low,Cat_2,B
464315,Male,71,No,Executive,Average,Cat_6,C
467607,Female,25,No,Engineer,Low,Cat_6,D
459259,Male,74,Yes,Lawyer,High,Cat_6,C
465224,Male,61,Yes,Executive,Low,Cat_6,D
463181,Male,48,Yes,Doctor,Average,Cat_5,B
467932,Female,28,No,Healthcare,Low,Cat_6,D
466876,Female,43,Yes,Entertainment,Average,Cat_2,C
463401,Female,18,No,Healthcare,Low,Cat_3,D
464071,Male,82,Yes,Lawyer,High,Cat_6,B
464202,Male,40,Yes,Artist,Low,Cat_6,A
467163,Male,32,No,Healthcare,Low,Cat_6,D
463453,Male,27,Yes,Healthcare,Low,Cat_6,B
466795,Male,55,Yes,Entertainment,Average,Cat_6,B
461932,Female,21,No,Healthcare,Low,Cat_4,D
467280,Female,28,No,Entertainment,Low,Cat_6,D
463658,Male,43,Yes,Artist,Average,Cat_6,C
460579,Female,38,No,Engineer,Average,Cat_3,A
462310,Male,63,Yes,Artist,Average,Cat_6,C
460321,Male,25,Yes,Artist,Average,Cat_6,B
464537,Male,41,Yes,Artist,Average,Cat_6,A
463335,Male,27,Yes,Doctor,Low,Cat_4,A
467346,Male,37,Yes,Artist,Average,Cat_6,C
466126,Female,57,No,Engineer,Low,Cat_6,B
464058,Male,86,Yes,Healthcare,Low,Cat_6,D
462232,Male,56,No,Executive,High,Cat_4,A
463034,Female,27,Yes,Homemaker,Low,Cat_6,D
459543,Male,70,No,Executive,High,Cat_6,A
459635,Female,22,No,Healthcare,Low,Cat_6,D
464097,Male,35,Yes,Doctor,High,Cat_6,D
466930,Male,31,No,Healthcare,Low,Cat_5,A
463866,Male,40,Yes,Artist,Average,Cat_6,C
465387,Female,43,Yes,Artist,Low,Cat_6,C
463246,Female,38,No,Engineer,Low,Cat_6,A
459719,Male,84,Yes,Lawyer,Low,Cat_4,D
462241,Female,28,No,Entertainment,Low,Cat_6,D
462198,Female,39,No,Engineer,Low,Cat_3,D
463283,Female,48,Yes,Artist,Low,Cat_3,B
466983,Female,41,Yes,Artist,Average,Cat_6,C
462812,Female,29,No,Healthcare,Low,Cat_6,C
462496,Male,45,No,Artist,Average,Cat_6,A
461782,Female,45,Yes,Artist,High,Cat_6,C
460405,Female,41,Yes,Entertainment,Low,Cat_6,D
460757,Female,28,No,Homemaker,High,Cat_6,A
467396,Male,20,No,Healthcare,Low,Cat_6,D
466546,Female,69,Yes,Lawyer,High,Cat_6,B
459138,Male,53,Yes,Artist,Average,Cat_6,C
464830,Male,47,No,Executive,Average,Cat_4,B
459194,Female,81,Yes,Lawyer,High,Cat_6,C
465043,Male,48,Yes,Doctor,Average,Cat_6,C
461435,Female,45,Yes,Artist,Average,Cat_6,C
462512,Female,28,No,Entertainment,Average,Cat_4,A
467677,Male,57,No,Entertainment,High,Cat_4,D
464216,Male,51,Yes,Artist,High,Cat_6,A
463279,Male,27,No,Entertainment,Low,Cat_3,A
460395,Female,27,Yes,Entertainment,Low,Cat_6,D
462308,Male,30,Yes,Healthcare,High,Cat_4,B
461309,Female,21,No,Healthcare,Low,Cat_6,D
459310,Male,38,Yes,Entertainment,Low,Cat_2,D
459786,Male,57,No,Marketing,High,Cat_6,A
467215,Female,78,Yes,Lawyer,High,Cat_6,C
460613,Female,46,Yes,Homemaker,Average,Cat_3,C
461682,Male,75,No,Executive,High,Cat_6,C
466979,Female,39,Yes,Homemaker,Low,Cat_3,A
467077,Male,61,Yes,Artist,Average,Cat_6,C
465605,Female,52,Yes,Engineer,Low,Cat_3,B
463896,Female,25,No,Homemaker,Low,Cat_2,C
463481,Female,37,Yes,Artist,Average,Cat_7,B
463323,Male,31,Yes,Healthcare,Low,Cat_6,D
464033,Female,18,No,Healthcare,Low,Cat_6,D
467637,Male,36,Yes,Engineer,Low,Cat_3,D
465456,Female,59,Yes,Artist,High,Cat_1,B
467831,Male,39,Yes,Artist,Average,Cat_6,C
466041,Female,52,No,Engineer,Low,Cat_4,A
464285,Female,25,Yes,Artist,Low,Cat_6,B
465697,Female,47,No,Artist,Low,Cat_6,C
465199,Male,32,Yes,Entertainment,Low,Cat_6,A
466057,Female,38,No,Doctor,Average,Cat_4,D
467327,Male,52,Yes,Artist,Average,Cat_6,C
460495,Male,21,No,Healthcare,Low,Cat_3,D
466180,Male,70,No,Lawyer,Low,Cat_6,B
467954,Male,31,No,Healthcare,Low,Cat_6,D
467915,Female,23,No,Doctor,Low,Cat_6,C
464786,Male,33,No,Marketing,Low,Cat_4,D
462811,Male,37,Yes,Marketing,High,Cat_6,B
459220,Female,77,Yes,Lawyer,High,Cat_6,A
461196,Female,42,Yes,Engineer,Low,Cat_3,D
465069,Male,73,Yes,Healthcare,Average,Cat_6,C
464959,Female,40,Yes,Engineer,Average,Cat_4,B
460537,Female,33,Yes,Artist,Low,Cat_3,A
461019,Male,18,No,Healthcare,Low,Cat_3,D
467240,Female,22,No,Doctor,High,Cat_6,D
460116,Female,43,Yes,Unemployed,Low,Cat_6,D
466319,Female,29,No,Healthcare,Low,Cat_6,C
465801,Male,37,Yes,Doctor,Low,Cat_6,C
461686,Male,59,Yes,Artist,Low,Cat_6,B
459263,Female,32,No,Healthcare,Low,Cat_6,D
460487,Female,42,No,Homemaker,Low,Cat_3,B
462947,Female,46,Yes,Artist,Low,Cat_6,B
463875,Male,53,Yes,Entertainment,Low,Cat_2,A
459704,Male,41,Yes,Artist,Average,Cat_6,B
467741,Male,21,No,Healthcare,Low,Cat_4,D
464978,Male,62,No,Executive,High,Cat_4,B
465402,Male,31,No,Healthcare,Low,Cat_6,D
465191,Female,58,Yes,Engineer,Low,Cat_6,A
459459,Male,36,Yes,Artist,Low,Cat_6,A
467458,Female,28,Yes,Entertainment,Low,Cat_6,D
459223,Female,47,Yes,Doctor,Average,Cat_6,C
465762,Female,36,No,Engineer,Low,Cat_4,D
466882,Male,36,Yes,Artist,Low,Cat_6,A
463170,Female,33,Yes,Healthcare,Low,Cat_3,D
462296,Female,46,Yes,Artist,High,Cat_6,C
466625,Male,49,Yes,Artist,Average,Cat_7,C
462043,Male,33,No,Healthcare,Low,Cat_6,C
466777,Female,49,Yes,Homemaker,Average,Cat_6,C
459959,Male,25,Yes,Artist,Low,Cat_6,D
462470,Male,80,Yes,Executive,Low,Cat_6,B
460805,Male,36,Yes,Healthcare,Low,Cat_2,A
460026,Male,26,No,Engineer,Low,Cat_6,D
463244,Female,45,No,Doctor,Low,Cat_6,B
463902,Female,41,Yes,Entertainment,Average,Cat_6,C
462032,Female,69,Yes,Artist,Low,Cat_6,C
467291,Male,53,Yes,Entertainment,Average,Cat_6,D
467847,Male,41,Yes,Artist,High,Cat_2,A
462243,Male,43,No,Executive,Low,Cat_6,A
466626,Female,51,Yes,Artist,Average,Cat_7,C
464372,Male,45,Yes,Artist,Average,Cat_5,C
465005,Male,50,Yes,Executive,High,Cat_6,C
466185,Male,57,Yes,Doctor,Average,Cat_6,C
462165,Male,70,Yes,Lawyer,High,Cat_6,D
464740,Female,59,No,Artist,Low,Cat_4,C
467391,Male,84,Yes,Lawyer,Low,Cat_6,C
463753,Female,30,Yes,Healthcare,Low,Cat_2,D
460892,Male,43,Yes,Engineer,Average,Cat_7,A
459852,Male,40,Yes,Artist,Low,Cat_6,A
460777,Male,74,No,Lawyer,Low,Cat_6,D
463202,Male,33,No,Marketing,Low,Cat_3,D
466973,Female,63,Yes,Marketing,Low,Cat_6,D
460739,Male,41,Yes,Executive,High,Cat_6,A
459217,Female,60,No,Lawyer,Average,Cat_6,B
462148,Male,62,Yes,Artist,Average,Cat_4,C
462265,Male,31,Yes,Doctor,Low,Cat_6,C
460455,Female,28,Yes,Homemaker,Average,Cat_3,B
462402,Female,37,No,Entertainment,Average,Cat_4,D
459386,Male,70,No,Lawyer,High,Cat_6,B
461526,Male,78,No,Entertainment,Low,Cat_6,D
466782,Male,19,No,Unemployed,Low,Cat_4,D
461538,Female,38,Yes,Artist,Low,Cat_2,B
460736,Male,19,No,Entertainment,Low,Cat_6,C
459859,Female,28,No,Doctor,Low,Cat_7,A
466252,Female,73,No,Executive,Low,Cat_4,B
462240,Male,84,No,Lawyer,High,Cat_6,A
466920,Male,21,No,Healthcare,Low,Cat_3,D
466293,Male,79,No,Lawyer,High,Cat_6,B
466926,Male,20,No,Healthcare,Low,Cat_6,D
464422,Male,59,No,Entertainment,Low,Cat_3,A
461517,Male,42,Yes,Artist,Average,Cat_6,B
466763,Male,55,Yes,Homemaker,Low,Cat_6,B
460822,Male,41,Yes,Artist,Low,Cat_6,A
460957,Male,48,Yes,Entertainment,Low,Cat_4,B
466715,Male,72,Yes,Executive,High,Cat_6,C
459843,Male,52,No,Artist,Average,Cat_6,B
459653,Female,25,Yes,Unemployed,Low,Cat_6,D
460045,Male,56,Yes,Artist,Low,Cat_6,B
464249,Male,80,No,Lawyer,High,Cat_6,C
467723,Male,83,No,Executive,Low,Cat_6,D
459764,Male,48,Yes,Artist,Average,Cat_7,B
466664,Female,47,Yes,Doctor,Average,Cat_4,A
464867,Female,47,Yes,Doctor,Average,Cat_4,B
459742,Female,83,No,Lawyer,High,Cat_6,C
463768,Female,38,No,Engineer,Low,Cat_4,A
465636,Male,29,Yes,Healthcare,Low,Cat_4,D
467639,Male,50,Yes,Entertainment,Average,Cat_6,B
464760,Female,52,No,Engineer,Average,Cat_4,B
464986,Male,67,No,Lawyer,High,Cat_6,A
462024,Male,33,Yes,Entertainment,Low,Cat_4,C
464730,Male,36,No,Executive,High,Cat_4,D
465823,Male,65,No,Entertainment,Average,Cat_4,D
465546,Female,25,No,Marketing,Low,Cat_5,D
460460,Male,27,No,Entertainment,Low,Cat_3,B
467202,Male,22,No,Doctor,Low,Cat_6,A
467184,Male,51,No,Engineer,Average,Cat_6,D
465327,Female,42,Yes,Entertainment,Low,Cat_6,D
459314,Male,46,Yes,Artist,Average,Cat_6,C
466072,Female,23,No,Healthcare,Low,Cat_3,D
466086,Male,80,Yes,Lawyer,High,Cat_6,C
459343,Female,40,Yes,Entertainment,Low,Cat_6,A
459224,Female,48,Yes,Artist,Average,Cat_6,C
465473,Female,55,Yes,Artist,Low,Cat_6,A
466887,Male,36,Yes,Entertainment,Low,Cat_3,A
463682,Male,41,Yes,Artist,Average,Cat_6,B
460963,Female,32,Yes,Artist,Low,Cat_6,B
467033,Male,37,Yes,Entertainment,Average,Cat_2,D
463883,Male,30,No,Healthcare,Low,Cat_4,B
466716,Female,79,Yes,Lawyer,Low,Cat_6,C
464251,Male,65,Yes,Artist,Average,Cat_2,B
463843,Male,49,Yes,Executive,High,Cat_6,A
461476,Male,53,Yes,Artist,Average,Cat_2,C
467787,Male,20,No,Healthcare,Low,Cat_6,D
463130,Female,78,No,Lawyer,High,Cat_6,B
467722,Male,32,Yes,Doctor,Low,Cat_6,D
465241,Male,23,No,Healthcare,Low,Cat_4,D
460345,Female,40,Yes,Artist,Average,Cat_6,C
463512,Female,30,No,Engineer,Low,Cat_6,B
466255,Male,45,Yes,Entertainment,Low,Cat_2,C
463449,Male,25,No,Healthcare,Average,Cat_6,D
459276,Female,20,No,Healthcare,Low,Cat_6,D
460564,Female,28,No,Homemaker,Average,Cat_3,C
463644,Female,27,Yes,Healthcare,Low,Cat_7,D
466253,Male,19,No,Healthcare,Low,Cat_2,D
463760,Female,27,No,Doctor,Low,Cat_7,A
461717,Female,26,Yes,Healthcare,Low,Cat_2,A
462733,Male,55,No,Artist,Average,Cat_6,C
466146,Female,41,No,Engineer,Average,Cat_6,C
461866,Male,25,No,Healthcare,Low,Cat_6,D
459876,Female,67,Yes,Artist,Average,Cat_6,B
463434,Female,25,No,Engineer,Average,Cat_6,D
461869,Male,87,Yes,Lawyer,Low,Cat_6,B
461228,Male,26,No,Doctor,Low,Cat_6,D
462962,Female,37,Yes,Artist,Low,Cat_3,A
465869,Male,42,Yes,Doctor,Low,Cat_6,A
464181,Female,31,Yes,Healthcare,Low,Cat_2,D
459740,Female,20,No,Healthcare,Low,Cat_6,D
463852,Male,51,Yes,Entertainment,High,Cat_6,D
462774,Female,88,Yes,Lawyer,Low,Cat_6,D
464567,Male,33,Yes,Healthcare,Low,Cat_2,D
459271,Female,55,Yes,Artist,Low,Cat_6,A
460990,Male,22,No,Healthcare,Low,Cat_6,D
463802,Female,39,Yes,Engineer,Low,Cat_6,B
466672,Male,62,Yes,Artist,Low,Cat_6,C
462919,Female,37,No,Homemaker,Average,Cat_6,A
463153,Female,26,Yes,Homemaker,Low,Cat_2,D
460464,Male,27,Yes,Artist,Low,Cat_3,D
461375,Male,29,Yes,Healthcare,Low,Cat_2,D
467956,Female,31,Yes,Entertainment,Low,Cat_6,B
467024,Male,40,Yes,Entertainment,Average,Cat_6,B
461146,Male,56,Yes,Entertainment,Low,Cat_3,C
462388,Female,45,Yes,Artist,High,Cat_6,C
460355,Female,40,Yes,Entertainment,Low,Cat_3,A
461854,Male,30,Yes,Healthcare,Low,Cat_6,D
458985,Male,23,No,Healthcare,Low,Cat_6,D
466356,Male,46,Yes,Artist,Low,Cat_6,C
460078,Female,39,Yes,Healthcare,High,Cat_1,D
464969,Female,65,No,Lawyer,High,Cat_4,A
461769,Male,40,Yes,Artist,Low,Cat_6,B
465193,Male,36,No,Engineer,Average,Cat_3,D
463548,Female,18,No,Healthcare,Low,Cat_4,D
467116,Male,73,Yes,Executive,High,Cat_6,B
462140,Female,67,No,Engineer,Average,Cat_4,A
461577,Female,50,Yes,Artist,Average,Cat_6,C
460740,Male,38,Yes,Artist,Average,Cat_6,B
466844,Male,18,No,Healthcare,Low,Cat_6,D
466085,Male,19,No,Unemployed,Low,Cat_4,D
460150,Male,19,No,Healthcare,Low,Cat_4,D
467955,Female,39,Yes,Artist,Low,Cat_4,D
463242,Female,26,No,Engineer,Low,Cat_6,A
466833,Male,58,Yes,Artist,Low,Cat_6,B
460371,Female,28,Yes,Artist,Low,Cat_6,C
465180,Female,53,Yes,Artist,Average,Cat_7,C
461279,Male,18,No,Doctor,Low,Cat_6,A
459109,Male,49,Yes,Entertainment,Average,Cat_6,C
467519,Male,19,No,Healthcare,Low,Cat_6,D
461398,Male,20,No,Doctor,Low,Cat_6,D
467188,Male,55,Yes,Artist,Low,Cat_6,B
459318,Female,32,Yes,Engineer,Low,Cat_6,D
461823,Male,27,No,Healthcare,Low,Cat_6,C
459732,Male,72,Yes,Executive,High,Cat_6,A
461317,Female,59,Yes,Artist,Low,Cat_6,C
461459,Female,35,Yes,Artist,Low,Cat_6,A
460429,Female,32,Yes,Engineer,Low,Cat_6,A
464577,Female,28,Yes,Healthcare,High,Cat_6,D
466552,Male,19,No,Entertainment,Low,Cat_6,A
461231,Male,52,Yes,Artist,High,Cat_4,D
463650,Male,29,No,Doctor,Low,Cat_6,D
462674,Female,51,Yes,Homemaker,Average,Cat_3,B
465275,Male,27,Yes,Healthcare,Low,Cat_6,D
465684,Female,47,Yes,Entertainment,Low,Cat_3,A
465492,Male,61,No,Entertainment,Low,Cat_2,A
464510,Female,75,No,Lawyer,High,Cat_6,D
463588,Male,19,No,Healthcare,Low,Cat_6,D
466341,Male,48,Yes,Artist,Average,Cat_5,C
459397,Male,59,Yes,Artist,Average,Cat_6,B
460888,Male,42,No,Homemaker,Low,Cat_6,A
460272,Female,86,Yes,Lawyer,Low,Cat_6,A
460612,Male,33,Yes,Entertainment,Low,Cat_3,C
462530,Female,37,Yes,Artist,High,Cat_6,A
462227,Male,49,No,Executive,High,Cat_7,B
459684,Male,52,Yes,Entertainment,Average,Cat_6,B
459568,Male,41,Yes,Artist,Low,Cat_6,C
464517,Male,26,Yes,Healthcare,Low,Cat_5,D
467892,Male,23,No,Doctor,Low,Cat_6,D
461012,Male,35,No,Doctor,Low,Cat_3,D
463003,Male,37,Yes,Artist,Average,Cat_6,C
467592,Male,43,Yes,Entertainment,Low,Cat_6,A
462366,Male,50,No,Engineer,Low,Cat_6,D
465908,Female,50,No,Engineer,Low,Cat_6,A
466759,Female,26,No,Healthcare,Low,Cat_6,D
463400,Female,20,No,Healthcare,Low,Cat_1,D
467075,Female,31,No,Homemaker,Average,Cat_6,A
462087,Female,31,Yes,Healthcare,Low,Cat_2,A
462522,Male,41,No,Executive,Average,Cat_4,B
459615,Male,84,No,Lawyer,Low,Cat_6,A
464899,Female,22,No,Healthcare,Low,Cat_4,D
460157,Male,57,No,Unemployed,Low,Cat_4,D
467794,Female,23,No,Healthcare,Low,Cat_3,D
461040,Female,69,No,Lawyer,Low,Cat_3,D
466443,Female,68,Yes,Artist,Low,Cat_6,B
463975,Female,30,No,Healthcare,Low,Cat_4,B
464063,Female,26,Yes,Doctor,Low,Cat_6,D
461917,Male,79,No,Lawyer,Low,Cat_6,D
464055,Male,32,Yes,Doctor,Low,Cat_7,D
461326,Female,36,Yes,Artist,Low,Cat_6,C
467196,Male,18,No,Entertainment,Low,Cat_6,C
461633,Male,30,Yes,Healthcare,Low,Cat_7,D
462045,Female,46,Yes,Artist,Low,Cat_6,B
466264,Male,33,Yes,Unemployed,Low,Cat_3,D
466289,Male,19,No,Healthcare,Low,Cat_2,D
463562,Male,33,Yes,Entertainment,Low,Cat_6,C
460089,Female,65,Yes,Artist,Low,Cat_6,B
459336,Male,26,Yes,Artist,Average,Cat_6,A
467350,Female,30,Yes,Homemaker,Low,Cat_6,D
463565,Female,33,Yes,Entertainment,Low,Cat_6,D
463905,Female,27,Yes,Engineer,Average,Cat_7,A
467269,Male,65,Yes,Artist,Average,Cat_6,C
464934,Male,77,No,Lawyer,Low,Cat_4,D
463923,Female,20,No,Engineer,Low,Cat_6,D
465445,Female,27,Yes,Homemaker,Low,Cat_6,B
460517,Male,78,No,Lawyer,Low,Cat_3,C
463661,Female,51,Yes,Doctor,Average,Cat_6,B
459370,Male,18,No,Healthcare,Low,Cat_6,D
466019,Female,63,Yes,Artist,Low,Cat_3,C
467107,Male,36,Yes,Engineer,Average,Cat_4,B
461683,Male,43,Yes,Executive,High,Cat_6,B
459053,Male,46,Yes,Executive,High,Cat_6,C
466894,Male,51,Yes,Artist,Low,Cat_6,B
460005,Male,43,Yes,Engineer,Low,Cat_6,A
467969,Female,43,Yes,Artist,Average,Cat_6,C
463120,Female,37,Yes,Entertainment,Low,Cat_6,A
466106,Female,63,No,Artist,Average,Cat_6,C
467644,Male,30,No,Doctor,Low,Cat_6,D
461976,Female,37,Yes,Entertainment,Average,Cat_3,B
460885,Male,53,No,Artist,Average,Cat_6,B
463692,Female,26,Yes,Healthcare,High,Cat_2,D
467674,Male,40,Yes,Artist,Average,Cat_6,C
465982,Male,41,Yes,Entertainment,Average,Cat_6,B
464349,Male,66,Yes,Artist,Low,Cat_6,C
467113,Male,80,Yes,Lawyer,Low,Cat_6,D
463881,Female,37,No,Engineer,Average,Cat_2,B
462247,Female,42,No,Artist,High,Cat_6,B
463886,Female,38,Yes,Artist,Low,Cat_6,C
460304,Female,53,No,Lawyer,Low,Cat_6,D
466458,Male,33,No,Executive,Low,Cat_6,A
465830,Female,52,No,Unemployed,Average,Cat_4,A
462889,Male,33,No,Executive,High,Cat_6,B
462449,Male,19,No,Healthcare,Low,Cat_6,D
462101,Male,53,Yes,Artist,Average,Cat_6,A
467558,Male,50,Yes,Doctor,Average,Cat_6,C
467247,Female,26,No,Engineer,Low,Cat_6,D
461663,Male,20,No,Healthcare,Low,Cat_6,D
459571,Female,53,Yes,Executive,High,Cat_6,C
459385,Female,41,Yes,Artist,Average,Cat_7,C
466191,Male,48,Yes,Executive,High,Cat_2,C
465062,Male,56,No,Executive,High,Cat_6,B
467108,Female,66,Yes,Artist,Low,Cat_6,D
466957,Male,35,No,Entertainment,Average,Cat_6,A
463298,Male,50,No,Entertainment,Low,Cat_6,A
461155,Female,51,Yes,Artist,Low,Cat_3,B
466650,Female,30,No,Healthcare,Low,Cat_4,D
464633,Male,30,No,Executive,Low,Cat_4,D
464469,Female,50,Yes,Artist,Low,Cat_6,B
459710,Male,61,Yes,Artist,Low,Cat_6,B
465319,Male,19,No,Healthcare,Low,Cat_6,D
462041,Female,22,No,Doctor,Low,Cat_4,D
459539,Female,35,Yes,Healthcare,Low,Cat_6,D
466158,Female,47,Yes,Engineer,Low,Cat_6,B
460430,Male,32,No,Doctor,Low,Cat_6,D
461953,Male,33,No,Healthcare,High,Cat_6,D
463982,Female,25,Yes,Healthcare,Low,Cat_4,A
467546,Female,28,No,Healthcare,Low,Cat_6,B
464861,Male,32,No,Homemaker,Low,Cat_4,B
459667,Female,50,Yes,Healthcare,High,Cat_5,C
467447,Female,37,Yes,Engineer,Average,Cat_6,B
461373,Male,53,Yes,Artist,Low,Cat_6,B
464587,Female,49,Yes,Artist,Low,Cat_3,A
467811,Male,72,Yes,Lawyer,Low,Cat_6,D
464333,Male,60,Yes,Executive,High,Cat_6,B
466978,Male,48,Yes,Artist,Low,Cat_6,C
461705,Female,32,No,Healthcare,Low,Cat_6,D
461161,Male,48,Yes,Entertainment,Low,Cat_3,A
467860,Female,33,Yes,Entertainment,Low,Cat_7,B
462409,Female,26,No,Engineer,Low,Cat_6,A
461093,Female,38,Yes,Artist,Average,Cat_3,C
466350,Female,56,Yes,Artist,Low,Cat_4,C
462273,Female,41,Yes,Entertainment,Low,Cat_6,D
460512,Female,43,Yes,Engineer,High,Cat_3,A
462320,Female,51,Yes,Artist,Average,Cat_2,C
465355,Female,47,Yes,Artist,Average,Cat_6,C
462877,Male,28,Yes,Artist,Low,Cat_4,D
466259,Male,20,No,Healthcare,Low,Cat_6,D
462424,Female,38,No,Artist,Low,Cat_6,C
459028,Male,57,Yes,Executive,High,Cat_6,C
463708,Female,28,No,Engineer,Average,Cat_4,A
461405,Male,39,Yes,Artist,Low,Cat_6,B
466656,Male,89,Yes,Marketing,High,Cat_6,C
464409,Female,81,Yes,Lawyer,Average,Cat_6,A
463754,Male,33,Yes,Entertainment,Low,Cat_2,D
464628,Male,32,Yes,Artist,Average,Cat_3,A
460447,Male,79,No,Lawyer,Low,Cat_3,A
466754,Female,41,Yes,Artist,Average,Cat_6,B
465023,Male,43,Yes,Artist,Average,Cat_2,C
466954,Female,68,No,Doctor,Average,Cat_6,C
460274,Female,58,Yes,Artist,Low,Cat_6,C
466507,Male,51,Yes,Entertainment,Average,Cat_6,B
462281,Male,47,Yes,Artist,Low,Cat_6,C
462930,Female,55,Yes,Homemaker,Average,Cat_5,B
465125,Female,39,Yes,Artist,Low,Cat_6,A
464127,Female,33,Yes,Healthcare,Low,Cat_2,B
462164,Female,62,Yes,Artist,Low,Cat_6,B
463949,Male,51,No,Executive,High,Cat_7,B
460380,Male,29,Yes,Entertainment,Low,Cat_6,D
461324,Female,48,Yes,Artist,Low,Cat_6,C
463482,Male,41,No,Engineer,Low,Cat_4,C
465723,Male,42,Yes,Healthcare,Low,Cat_3,D
467948,Female,20,No,Healthcare,Low,Cat_6,D
464473,Female,60,Yes,Artist,Average,Cat_6,C
467325,Female,72,Yes,Lawyer,High,Cat_6,B
462017,Male,25,Yes,Entertainment,Low,Cat_2,A
463152,Female,57,Yes,Doctor,Average,Cat_6,C
462174,Female,40,Yes,Engineer,Average,Cat_4,D
461511,Male,35,No,Doctor,Low,Cat_6,B
464095,Female,31,Yes,Engineer,Low,Cat_6,A
460096,Female,78,No,Lawyer,Low,Cat_5,A
462129,Female,41,Yes,Artist,Low,Cat_6,B
464111,Male,57,Yes,Artist,Average,Cat_2,D
463699,Female,41,Yes,Marketing,Low,Cat_6,B
466307,Male,49,Yes,Artist,Low,Cat_6,C
459980,Male,40,No,Engineer,Low,Cat_6,A
467115,Male,89,Yes,Lawyer,Low,Cat_6,B
464261,Male,61,Yes,Executive,High,Cat_6,C
462098,Female,38,No,Entertainment,Average,Cat_6,B
460002,Female,58,Yes,Doctor,Average,Cat_2,D
467322,Female,46,Yes,Artist,Average,Cat_1,C
463584,Female,22,No,Engineer,Low,Cat_6,D
466633,Male,39,Yes,Entertainment,Average,Cat_6,C
460966,Female,58,Yes,Engineer,Average,Cat_6,B
461084,Female,38,Yes,Artist,Average,Cat_6,B
461165,Male,28,No,Artist,Average,Cat_3,A
461454,Female,35,Yes,Artist,High,Cat_7,B
459284,Female,70,Yes,Lawyer,High,Cat_6,C
461116,Male,30,No,Executive,High,Cat_3,D
459235,Male,55,No,Entertainment,Low,Cat_4,A
461377,Female,57,Yes,Artist,Low,Cat_6,B
467840,Female,22,No,Healthcare,Low,Cat_2,D
462362,Male,63,Yes,Entertainment,Average,Cat_6,B
462217,Female,42,Yes,Executive,Low,Cat_4,B
464325,Male,27,Yes,Healthcare,High,Cat_6,B
460063,Female,43,Yes,Artist,Low,Cat_3,A
460727,Male,69,No,Executive,High,Cat_3,B
467612,Male,67,Yes,Executive,Low,Cat_7,B
463317,Male,72,Yes,Marketing,Low,Cat_6,A
466036,Female,89,Yes,Lawyer,Low,Cat_6,A
459320,Male,26,Yes,Executive,Low,Cat_6,D
464457,Female,53,Yes,Artist,Low,Cat_6,B
463702,Male,49,Yes,Artist,Average,Cat_6,B
463890,Female,28,No,Artist,Low,Cat_1,A
467420,Male,52,Yes,Executive,High,Cat_6,C
466871,Male,43,Yes,Executive,High,Cat_6,B
466878,Male,38,No,Artist,High,Cat_6,A
462660,Female,27,No,Homemaker,Average,Cat_6,A
466691,Male,18,No,Healthcare,Low,Cat_2,D
463182,Male,59,Yes,Entertainment,Low,Cat_6,B
463321,Male,22,No,Healthcare,Low,Cat_1,D
462532,Male,32,Yes,Doctor,Low,Cat_2,D
464588,Female,35,Yes,Artist,Low,Cat_6,B
467436,Male,51,Yes,Artist,Average,Cat_6,C
465260,Female,22,No,Healthcare,Low,Cat_6,D
467566,Male,49,No,Executive,High,Cat_6,B
464284,Female,42,Yes,Artist,Low,Cat_4,B
462895,Male,32,No,Entertainment,Low,Cat_7,D
459460,Male,55,No,Lawyer,Low,Cat_1,D
461985,Male,31,Yes,Entertainment,Low,Cat_5,A
463168,Female,36,Yes,Doctor,Average,Cat_6,C
466853,Male,32,Yes,Healthcare,Low,Cat_6,B
464840,Male,18,No,Healthcare,Low,Cat_4,D
460135,Female,31,Yes,Healthcare,Low,Cat_6,B
464814,Male,53,Yes,Artist,High,Cat_4,D
464856,Female,42,Yes,Engineer,Low,Cat_4,A
462940,Male,75,No,Lawyer,Low,Cat_6,A
463083,Male,30,Yes,Artist,Low,Cat_6,D
461283,Male,19,No,Healthcare,Low,Cat_6,D
459487,Male,67,No,Lawyer,Low,Cat_6,D
466181,Male,46,Yes,Entertainment,Low,Cat_3,C
462465,Male,51,Yes,Engineer,Low,Cat_6,B
464780,Female,32,No,Engineer,Low,Cat_4,D
466741,Female,53,No,Artist,Low,Cat_6,B
465385,Female,46,Yes,Artist,Low,Cat_2,B
464270,Female,45,Yes,Artist,Low,Cat_6,A
467807,Male,50,Yes,Executive,Average,Cat_6,B
466118,Female,36,No,Engineer,Low,Cat_4,A
460068,Female,40,Yes,Artist,Low,Cat_6,B
467444,Female,40,Yes,Artist,Low,Cat_6,D
460937,Male,43,No,Artist,High,Cat_4,B
